frame_index,pos_msec,pos_hhmmss,fps_meta,width,height,read_ok
482,8041.367,00:00:08.041,59.940,3840,2160,1,3
483,8058.050,00:00:08.058,59.940,3840,2160,1,3
484,8074.733,00:00:08.075,59.940,3840,2160,1,3
485,8091.417,00:00:08.091,59.940,3840,2160,1,3
486,8108.100,00:00:08.108,59.940,3840,2160,1,3
487,8124.783,00:00:08.125,59.940,3840,2160,1,3
488,8141.467,00:00:08.141,59.940,3840,2160,1,3
489,8158.150,00:00:08.158,59.940,3840,2160,1,3
490,8174.833,00:00:08.175,59.940,3840,2160,1,3
491,8191.517,00:00:08.192,59.940,3840,2160,1,2
492,8208.200,00:00:08.208,59.940,3840,2160,1,3
493,8224.883,00:00:08.225,59.940,3840,2160,1,3
494,8241.567,00:00:08.242,59.940,3840,2160,1,3
495,8258.250,00:00:08.258,59.940,3840,2160,1,3
496,8274.933,00:00:08.275,59.940,3840,2160,1,3
497,8291.617,00:00:08.292,59.940,3840,2160,1,3
498,8308.300,00:00:08.308,59.940,3840,2160,1,2
499,8324.983,00:00:08.325,59.940,3840,2160,1,3
500,8341.667,00:00:08.342,59.940,3840,2160,1,2
501,8358.350,00:00:08.358,59.940,3840,2160,1,3
502,8375.033,00:00:08.375,59.940,3840,2160,1,2
503,8391.717,00:00:08.392,59.940,3840,2160,1,2
504,8408.400,00:00:08.408,59.940,3840,2160,1,3
505,8425.083,00:00:08.425,59.940,3840,2160,1,3
506,8441.767,00:00:08.442,59.940,3840,2160,1,3
507,8458.450,00:00:08.458,59.940,3840,2160,1,3
508,8475.133,00:00:08.475,59.940,3840,2160,1,2
509,8491.817,00:00:08.492,59.940,3840,2160,1,2
510,8508.500,00:00:08.508,59.940,3840,2160,1,3
511,8525.183,00:00:08.525,59.940,3840,2160,1,2
512,8541.867,00:00:08.542,59.940,3840,2160,1,2
513,8558.550,00:00:08.559,59.940,3840,2160,1,2
514,8575.233,00:00:08.575,59.940,3840,2160,1,2
515,8591.917,00:00:08.592,59.940,3840,2160,1,2
516,8608.600,00:00:08.609,59.940,3840,2160,1,2
517,8625.283,00:00:08.625,59.940,3840,2160,1,2
518,8641.967,00:00:08.642,59.940,3840,2160,1,2
519,8658.650,00:00:08.659,59.940,3840,2160,1,2
520,8675.333,00:00:08.675,59.940,3840,2160,1,2
521,8692.017,00:00:08.692,59.940,3840,2160,1,2
522,8708.700,00:00:08.709,59.940,3840,2160,1,2
523,8725.383,00:00:08.725,59.940,3840,2160,1,2
524,8742.067,00:00:08.742,59.940,3840,2160,1,2
525,8758.750,00:00:08.759,59.940,3840,2160,1,2
526,8775.433,00:00:08.775,59.940,3840,2160,1,2
527,8792.117,00:00:08.792,59.940,3840,2160,1,2
528,8808.800,00:00:08.809,59.940,3840,2160,1,2
529,8825.483,00:00:08.825,59.940,3840,2160,1,2
530,8842.167,00:00:08.842,59.940,3840,2160,1,2
531,8858.850,00:00:08.859,59.940,3840,2160,1,2
532,8875.533,00:00:08.876,59.940,3840,2160,1,2
533,8892.217,00:00:08.892,59.940,3840,2160,1,2
534,8908.900,00:00:08.909,59.940,3840,2160,1,3
535,8925.583,00:00:08.926,59.940,3840,2160,1,2
536,8942.267,00:00:08.942,59.940,3840,2160,1,2
537,8958.950,00:00:08.959,59.940,3840,2160,1,2
538,8975.633,00:00:08.976,59.940,3840,2160,1,2
539,8992.317,00:00:08.992,59.940,3840,2160,1,2
540,9009.000,00:00:09.009,59.940,3840,2160,1,2
541,9025.683,00:00:09.026,59.940,3840,2160,1,2
542,9042.367,00:00:09.042,59.940,3840,2160,1,2
543,9059.050,00:00:09.059,59.940,3840,2160,1,2
544,9075.733,00:00:09.076,59.940,3840,2160,1,2
545,9092.417,00:00:09.092,59.940,3840,2160,1,2
546,9109.100,00:00:09.109,59.940,3840,2160,1,2
547,9125.783,00:00:09.126,59.940,3840,2160,1,2
548,9142.467,00:00:09.142,59.940,3840,2160,1,2
549,9159.150,00:00:09.159,59.940,3840,2160,1,2
550,9175.833,00:00:09.176,59.940,3840,2160,1,2
551,9192.517,00:00:09.193,59.940,3840,2160,1,2
552,9209.200,00:00:09.209,59.940,3840,2160,1,2
553,9225.883,00:00:09.226,59.940,3840,2160,1,2
554,9242.567,00:00:09.243,59.940,3840,2160,1,2
555,9259.250,00:00:09.259,59.940,3840,2160,1,2
556,9275.933,00:00:09.276,59.940,3840,2160,1,2
557,9292.617,00:00:09.293,59.940,3840,2160,1,2
558,9309.300,00:00:09.309,59.940,3840,2160,1,2
559,9325.983,00:00:09.326,59.940,3840,2160,1,2
560,9342.667,00:00:09.343,59.940,3840,2160,1,2
561,9359.350,00:00:09.359,59.940,3840,2160,1,2
562,9376.033,00:00:09.376,59.940,3840,2160,1,2
563,9392.717,00:00:09.393,59.940,3840,2160,1,2
564,9409.400,00:00:09.409,59.940,3840,2160,1,2
565,9426.083,00:00:09.426,59.940,3840,2160,1,2
566,9442.767,00:00:09.443,59.940,3840,2160,1,2
567,9459.450,00:00:09.459,59.940,3840,2160,1,2
568,9476.133,00:00:09.476,59.940,3840,2160,1,2
569,9492.817,00:00:09.493,59.940,3840,2160,1,2
570,9509.500,00:00:09.510,59.940,3840,2160,1,2
571,9526.183,00:00:09.526,59.940,3840,2160,1,2
572,9542.867,00:00:09.543,59.940,3840,2160,1,2
573,9559.550,00:00:09.560,59.940,3840,2160,1,2
574,9576.233,00:00:09.576,59.940,3840,2160,1,2
575,9592.917,00:00:09.593,59.940,3840,2160,1,2
576,9609.600,00:00:09.610,59.940,3840,2160,1,2
577,9626.283,00:00:09.626,59.940,3840,2160,1,2
578,9642.967,00:00:09.643,59.940,3840,2160,1,2
579,9659.650,00:00:09.660,59.940,3840,2160,1,2
580,9676.333,00:00:09.676,59.940,3840,2160,1,2
581,9693.017,00:00:09.693,59.940,3840,2160,1,2
582,9709.700,00:00:09.710,59.940,3840,2160,1,2
583,9726.383,00:00:09.726,59.940,3840,2160,1,3
584,9743.067,00:00:09.743,59.940,3840,2160,1,3
585,9759.750,00:00:09.760,59.940,3840,2160,1,3
586,9776.433,00:00:09.776,59.940,3840,2160,1,3
587,9793.117,00:00:09.793,59.940,3840,2160,1,3
588,9809.800,00:00:09.810,59.940,3840,2160,1,3
589,9826.483,00:00:09.826,59.940,3840,2160,1,3
590,9843.167,00:00:09.843,59.940,3840,2160,1,2
591,9859.850,00:00:09.860,59.940,3840,2160,1,2
592,9876.533,00:00:09.877,59.940,3840,2160,1,3
593,9893.217,00:00:09.893,59.940,3840,2160,1,3
594,9909.900,00:00:09.910,59.940,3840,2160,1,3
595,9926.583,00:00:09.927,59.940,3840,2160,1,3
596,9943.267,00:00:09.943,59.940,3840,2160,1,3
597,9959.950,00:00:09.960,59.940,3840,2160,1,2
598,9976.633,00:00:09.977,59.940,3840,2160,1,2
599,9993.317,00:00:09.993,59.940,3840,2160,1,2
600,0.000,00:00:00.000,59.940,3840,2160,0,0
